rec_id,lig_code,smiles,BM_scaffold,BM_scaffold_canon,scaffold_index,cluster_label
3tho_2.pdb_3tho_2_ADP_C2.pdb,ADP,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P@@](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,c1ncc2ncn([C@H]3CCCO3)c2n1,c1ncc2ncn(C3CCCO3)c2n1,3,
6q53_1.pdb_6q53_1_LYC_G.pdb,LYC,CC(C)=CCC\C(C)=C\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(/C)CCC=C(C)C,,,0,101.0
6q53_1.pdb_6q53_1_LYC_L.pdb,LYC,CC(C)=CCC\C(C)=C\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(/C)CCC=C(C)C,,,0,73.0
6q53_1.pdb_6q53_1_BCL_E.pdb,BCL,[Mg++].CC[C@@H]1[C@@H](C)C2=Cc3[n-]c(C=C4N=C([C@@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]4C)C5=C6[N-]C(=CC1=N2)C(=C6C(=O)[C@@H]5C(=O)OC)C)c(C)c3C(C)=O,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,1182,14.0
6q53_1.pdb_6q53_1_BCL_K.pdb,BCL,[Mg++].CC[C@@H]1[C@@H](C)C2=Cc3[n-]c(C=C4N=C([C@@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]4C)C5=C6[N-]C(=CC1=N2)C(=C6C(=O)[C@@H]5C(=O)OC)C)c(C)c3C(C)=O,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,1182,34.0
6q53_1.pdb_6q53_1_BCL_M.pdb,BCL,[Mg++].CC[C@@H]1[C@@H](C)C2=Cc3[n-]c(C=C4N=C([C@@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]4C)C5=C6[N-]C(=CC1=N2)C(=C6C(=O)[C@@H]5C(=O)OC)C)c(C)c3C(C)=O,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,1182,150.0
6q53_1.pdb_6q53_1_BCL_F.pdb,BCL,[Mg++].CC[C@@H]1[C@@H](C)C2=Cc3[n-]c(C=C4N=C([C@@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]4C)C5=C6[N-]C(=CC1=N2)C(=C6C(=O)[C@@H]5C(=O)OC)C)c(C)c3C(C)=O,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,1182,
6q53_1.pdb_6q53_1_BCL_J.pdb,BCL,[Mg++].CC[C@@H]1[C@@H](C)C2=Cc3[n-]c(C=C4N=C([C@@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]4C)C5=C6[N-]C(=CC1=N2)C(=C6C(=O)[C@@H]5C(=O)OC)C)c(C)c3C(C)=O,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,1182,89.0
6q53_1.pdb_6q53_1_BCL_H.pdb,BCL,[Mg++].CC[C@@H]1[C@@H](C)C2=Cc3[n-]c(C=C4N=C([C@@H](CCC(=O)OC\C=C(/C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]4C)C5=C6[N-]C(=CC1=N2)C(=C6C(=O)[C@@H]5C(=O)OC)C)c(C)c3C(C)=O,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,O=C1Cc2c3nc(cc4ccc(cc5nc(cc6cc1c2[n-]6)CC5)[n-]4)CC3,1182,89.0
6zti_1.pdb_6zti_1_SND_E.pdb,SND,NC(=S)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,45.0
6zti_1.pdb_6zti_1_SND_O.pdb,SND,NC(=S)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,91.0
6zti_1.pdb_6zti_1_SND_M.pdb,SND,NC(=S)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,109.0
6zti_1.pdb_6zti_1_SND_F.pdb,SND,NC(=S)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,109.0
6zti_1.pdb_6zti_1_SND_J.pdb,SND,NC(=S)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,64.0
6zti_1.pdb_6zti_1_SND_I.pdb,SND,NC(=S)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,64.0
6zti_1.pdb_6zti_1_SND_L.pdb,SND,NC(=S)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,26.0
6zti_1.pdb_6zti_1_SND_H.pdb,SND,NC(=S)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,26.0
2nli_3.pdb_2nli_3_FMN_F3.pdb,FMN,Cc1cc2N=C3C(=O)NC(=O)N=C3N(C[C@H](O)[C@H](O)[C@H](O)CO[P](O)(O)=O)c2cc1C,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,14,149.0
2nli_3.pdb_2nli_3_FMN_F4.pdb,FMN,Cc1cc2N=C3C(=O)NC(=O)N=C3N(C[C@H](O)[C@H](O)[C@H](O)CO[P](O)(O)=O)c2cc1C,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,14,149.0
2nli_3.pdb_2nli_3_FMN_F1.pdb,FMN,Cc1cc2N=C3C(=O)NC(=O)N=C3N(C[C@H](O)[C@H](O)[C@H](O)CO[P](O)(O)=O)c2cc1C,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,14,149.0
2nli_3.pdb_2nli_3_FMN_F2.pdb,FMN,Cc1cc2N=C3C(=O)NC(=O)N=C3N(C[C@H](O)[C@H](O)[C@H](O)CO[P](O)(O)=O)c2cc1C,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,14,149.0
6d7f_2.pdb_6d7f_2_FYJ_M1.pdb,FYJ,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]([C@H]1O)C(O)=O)Sc2ccccc2,c1ccc(S[C@H]2CCCCO2)cc1,c1ccc(SC2CCCCO2)cc1,1197,57.0
6d7f_2.pdb_6d7f_2_FYJ_M5.pdb,FYJ,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]([C@H]1O)C(O)=O)Sc2ccccc2,c1ccc(S[C@H]2CCCCO2)cc1,c1ccc(SC2CCCCO2)cc1,1197,57.0
4qed_2.pdb_4qed_2_NAP_C1.pdb,NAP,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@@](O)(=O)OC[C@H]3O[C@H]([C@H](O[P](O)(O)=O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,5.0
4qed_2.pdb_4qed_2_NAP_F1.pdb,NAP,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@@](O)(=O)OC[C@H]3O[C@H]([C@H](O[P](O)(O)=O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,93.0
4qed_2.pdb_4qed_2_NAP_F2.pdb,NAP,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@@](O)(=O)OC[C@H]3O[C@H]([C@H](O[P](O)(O)=O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,93.0
4qed_2.pdb_4qed_2_NAP_C2.pdb,NAP,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@@](O)(=O)OC[C@H]3O[C@H]([C@H](O[P](O)(O)=O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,5.0
1jep_3.pdb_1jep_3_DFL_F2.pdb,DFL,Oc1ccc(cc1)[C@@H]2CC(=O)c3ccccc3O2,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,O=C1CC(c2ccccc2)Oc2ccccc21,231,
1jep_3.pdb_1jep_3_DFL_I1.pdb,DFL,Oc1ccc(cc1)[C@@H]2CC(=O)c3ccccc3O2,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,O=C1CC(c2ccccc2)Oc2ccccc21,231,
1jep_3.pdb_1jep_3_DFL_I2.pdb,DFL,Oc1ccc(cc1)[C@@H]2CC(=O)c3ccccc3O2,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,O=C1CC(c2ccccc2)Oc2ccccc21,231,
1jep_3.pdb_1jep_3_DFL_F1.pdb,DFL,Oc1ccc(cc1)[C@@H]2CC(=O)c3ccccc3O2,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,O=C1CC(c2ccccc2)Oc2ccccc21,231,
6m9z_1.pdb_6m9z_1_CR2_A2.pdb,CR2,NCC1=N\C(=C/c2ccc(O)cc2)C(=O)N1CC(O)=O,O=C1NC=N/C1=C\c1ccccc1,O=C1NC=NC1=Cc1ccccc1,30,
6m9z_1.pdb_6m9z_1_CR2_B2.pdb,CR2,NCC1=N\C(=C/c2ccc(O)cc2)C(=O)N1CC(O)=O,O=C1NC=N/C1=C\c1ccccc1,O=C1NC=NC1=Cc1ccccc1,30,
6m9z_1.pdb_6m9z_1_CR2_A1.pdb,CR2,NCC1=N\C(=C/c2ccc(O)cc2)C(=O)N1CC(O)=O,O=C1NC=N/C1=C\c1ccccc1,O=C1NC=NC1=Cc1ccccc1,30,
6m9z_1.pdb_6m9z_1_CR2_B1.pdb,CR2,NCC1=N\C(=C/c2ccc(O)cc2)C(=O)N1CC(O)=O,O=C1NC=N/C1=C\c1ccccc1,O=C1NC=NC1=Cc1ccccc1,30,
3qvi_1.pdb_3qvi_1_K95_E.pdb,K95,CSC[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N3CSC(C)(C)[C@H]3C(=O)N[C@@H]4[C@H](O)Cc5ccccc45,O=C(Cc1ccccc1)NCC(=O)N[C@H](CC(=O)N1CSC[C@H]1C(=O)N[C@@H]1CCc2ccccc21)Cc1ccccc1,O=C(Cc1ccccc1)NCC(=O)NC(CC(=O)N1CSCC1C(=O)NC1CCc2ccccc21)Cc1ccccc1,2595,37.0
3qvi_1.pdb_3qvi_1_K95_P.pdb,K95,CSC[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N3CSC(C)(C)[C@H]3C(=O)N[C@@H]4[C@H](O)Cc5ccccc45,O=C(Cc1ccccc1)NCC(=O)N[C@H](CC(=O)N1CSC[C@H]1C(=O)N[C@@H]1CCc2ccccc21)Cc1ccccc1,O=C(Cc1ccccc1)NCC(=O)NC(CC(=O)N1CSCC1C(=O)NC1CCc2ccccc21)Cc1ccccc1,2595,70.0
3qvi_1.pdb_3qvi_1_K95_O.pdb,K95,CSC[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N3CSC(C)(C)[C@H]3C(=O)N[C@@H]4[C@H](O)Cc5ccccc45,O=C(Cc1ccccc1)NCC(=O)N[C@H](CC(=O)N1CSC[C@H]1C(=O)N[C@@H]1CCc2ccccc21)Cc1ccccc1,O=C(Cc1ccccc1)NCC(=O)NC(CC(=O)N1CSCC1C(=O)NC1CCc2ccccc21)Cc1ccccc1,2595,37.0
7www_1.pdb_7www_1_NAD_B3.pdb,NAD,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,19.0
7www_1.pdb_7www_1_NAD_B1.pdb,NAD,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,19.0
7www_1.pdb_7www_1_NAD_B4.pdb,NAD,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,19.0
7www_1.pdb_7www_1_NAD_B2.pdb,NAD,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,19.0
8dhw_1.pdb_8dhw_1_E0V_I2.pdb,E0V,CNc1ccc2c(sc3c(nc(NC)nc23)N4CCN(CC4)[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)C(O)=O)n1,c1cnc2sc3c(N4CCN([C@H]5CCCCO5)CC4)ncnc3c2c1,c1cnc2sc3c(N4CCN(C5CCCCO5)CC4)ncnc3c2c1,2596,79.0
8dhw_1.pdb_8dhw_1_E0V_C1.pdb,E0V,CNc1ccc2c(sc3c(nc(NC)nc23)N4CCN(CC4)[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)C(O)=O)n1,c1cnc2sc3c(N4CCN([C@H]5CCCCO5)CC4)ncnc3c2c1,c1cnc2sc3c(N4CCN(C5CCCCO5)CC4)ncnc3c2c1,2596,81.0
8dhw_1.pdb_8dhw_1_E0V_C2.pdb,E0V,CNc1ccc2c(sc3c(nc(NC)nc23)N4CCN(CC4)[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)C(O)=O)n1,c1cnc2sc3c(N4CCN([C@H]5CCCCO5)CC4)ncnc3c2c1,c1cnc2sc3c(N4CCN(C5CCCCO5)CC4)ncnc3c2c1,2596,81.0
8dhw_1.pdb_8dhw_1_E0V_I1.pdb,E0V,CNc1ccc2c(sc3c(nc(NC)nc23)N4CCN(CC4)[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)C(O)=O)n1,c1cnc2sc3c(N4CCN([C@H]5CCCCO5)CC4)ncnc3c2c1,c1cnc2sc3c(N4CCN(C5CCCCO5)CC4)ncnc3c2c1,2596,79.0
3q3c_1.pdb_3q3c_1_NAD_B3.pdb,NAD,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,89.0
3q3c_1.pdb_3q3c_1_NAD_B1.pdb,NAD,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,89.0
3q3c_1.pdb_3q3c_1_NAD_B2.pdb,NAD,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,89.0
3q3c_1.pdb_3q3c_1_NAD_B4.pdb,NAD,NC(=O)c1ccc[n+](c1)[C@@H]2O[C@H](CO[P]([O-])(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@@H]1CC[C@H]([n+]2ccccc2)O1,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OCC1CCC([n+]2ccccc2)O1,13,89.0
2hcb_1.pdb_2hcb_1_ACP_H.pdb,ACP,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P@](O)(=O)O[P@](O)(=O)C[P](O)(O)=O)[C@@H](O)[C@H]3O,c1ncc2ncn([C@H]3CCCO3)c2n1,c1ncc2ncn(C3CCCO3)c2n1,3,98.0
2hcb_1.pdb_2hcb_1_ACP_F.pdb,ACP,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P@](O)(=O)O[P@](O)(=O)C[P](O)(O)=O)[C@@H](O)[C@H]3O,c1ncc2ncn([C@H]3CCCO3)c2n1,c1ncc2ncn(C3CCCO3)c2n1,3,82.0
2hcb_1.pdb_2hcb_1_ACP_L.pdb,ACP,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P@](O)(=O)O[P@](O)(=O)C[P](O)(O)=O)[C@@H](O)[C@H]3O,c1ncc2ncn([C@H]3CCCO3)c2n1,c1ncc2ncn(C3CCCO3)c2n1,3,51.0
2hcb_1.pdb_2hcb_1_ACP_J.pdb,ACP,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P@](O)(=O)O[P@](O)(=O)C[P](O)(O)=O)[C@@H](O)[C@H]3O,c1ncc2ncn([C@H]3CCCO3)c2n1,c1ncc2ncn(C3CCCO3)c2n1,3,101.0
7cte_1.pdb_7cte_1_ATP_E.pdb,ATP,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P@](O)(=O)O[P@@](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,c1ncc2ncn([C@H]3CCCO3)c2n1,c1ncc2ncn(C3CCCO3)c2n1,3,106.0
7cte_1.pdb_7cte_1_ATP_F.pdb,ATP,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P@](O)(=O)O[P@@](O)(=O)O[P](O)(O)=O)[C@@H](O)[C@H]3O,c1ncc2ncn([C@H]3CCCO3)c2n1,c1ncc2ncn(C3CCCO3)c2n1,3,158.0
6j7u_1.pdb_6j7u_1_NDP_E.pdb,NDP,NC(=O)C1=CN(C=CC1)[C@@H]2O[C@H](CO[P@@](O)(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O[P](O)(O)=O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,9,36.0
6j7u_1.pdb_6j7u_1_NDP_F.pdb,NDP,NC(=O)C1=CN(C=CC1)[C@@H]2O[C@H](CO[P@@](O)(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O[P](O)(O)=O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,9,140.0
6j7u_1.pdb_6j7u_1_NDP_H.pdb,NDP,NC(=O)C1=CN(C=CC1)[C@@H]2O[C@H](CO[P@@](O)(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O[P](O)(O)=O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,9,62.0
6j7u_1.pdb_6j7u_1_NDP_G.pdb,NDP,NC(=O)C1=CN(C=CC1)[C@@H]2O[C@H](CO[P@@](O)(=O)O[P@](O)(=O)OC[C@H]3O[C@H]([C@H](O[P](O)(O)=O)[C@@H]3O)n4cnc5c(N)ncnc45)[C@@H](O)[C@H]2O,O=[PH](OC[C@@H]1CC[C@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,9,38.0
